,Unnamed: 0,text
756,756,jbl lama tu uda dri jaman om sayamungkin golebih baik
757,757,nah pas nhperlu buat berburu dll 
758,758,acome a langsung naik harga
759,759,acome alet's goo
760,760,coba yg dri brand soul dong min
761,761,team eggel masih unggul semangat)
762,762,ada yang tau nggak tempat atau distributor speaker kimiso speaker bluethoot yg murah ?
763,763,bang david bahas bluetooth speker lagi
764,764,jbl store di tokped jbl go gaada yang rb an rata² rb an kenapa disini harganya anjlok rb? tim nya beli dimana? atau itu kw supernya?
765,765,sepeker ku tuh mitsuyama suaranya mantep
766,766,speaker penutupan yang terakhir itu  jtan tha bang david ? 
767,767,gara gara nonton video ini jadi kepincut eggel fit  sdh beli lumayan bagus harga murah batre awet & tipe c harusnya beli  buah biar bisa stereo
768,768,jadi dari semuanya yang paling bagus yang mana vid?
769,769,gw pake mifakecil dan mantab
770,770,bang speaker yg udah di review apa dijual buat kamikrn kami lebih percaya sama abang
771,771,"medadak rbu jadi san gara"" review gini wkwk"
772,772,bang david kalau saya lihat jbl go kw(palsu)bukan asli di lihat daribody belakang klu original mulus gak ada sambungan body
773,773,lumayan buat ganti ganti hehe
774,774,acome a udah abis stok nya untung sudah sempat beli  ada yg jual harganya x lipat di tokped 
775,775,ngga nyobain speajer merek jete bang  ada deep  bassnya
776,776,connect qq pro juga bagus
777,777,saya nnton sampe abis padahal speaker hp saya rusak wkwk
778,778,acome senyam senyum melihat ini 
779,779,stock nya abis semua yg recommendwkwkwkpadahal lg mau beli
780,780,mau beli eggel tpi di kota ku blm ada paling mentok juga robot
781,781,bg itu acome seri berapa ya dicari cari olshop gak nemu
782,782,tes soundnya pakai lagu apa aja itu bang?
783,783,bang review kepala charger yang rp  kebawah dong bang
784,784,jbl go  ori paling murah di angka  ribuan ya ko ini bisa dapet ? keren
785,785,bose dah gak ada lawan  beli dari  sampai  masih renyah ajaaaa ehhhh
786,786,bg david @gadgetin itu speaker yg terakhir boose revolve ii ya ?
787,787,itu lampu di belakang warna item bentuknya ngerucut apa namanya ya? beli dimana ada yg tau?
788,788,ga ada brand logitech dan altec lancing kurang dah pada brand ga terkenal ga ada pilihan
789,789,gw penah comba vyata harga k+ bas y mantep suara y ok tahan lama tapi cepet rusak gx nyampe setahun kurang lebih bulanan dah problem di batre dan setelah setahun blutut y kaga mau mati suara y lebih ok kalo mode aux
790,790,sound dj yg sering di pake tik tok 
791,791,aku sebelum beli speaker bluetooth tonton sini dulu
792,792,aku sebelum beli speaker bluetooth tonton sini dulu
793,793,speaker gmc b cukup sih bagi gw ribu ok
794,794,om dapid om kevin jbl produk oem tuh bukan ori kaga cocok dibandingin klo oem
795,795,gw berharap ada review si mifa+ dari bang davideh gda lgi si mifa nya
796,796,bang bisa bagi link spiker kinsoli nya tak cari kok gak nemu
797,797,yg harga jt itu merk apaan bang ? kurang jelas dnger nya hihi
798,798,kontennya sangat bermanfaat
799,799,tetep yg pakai aptx hd ldac codec yg suaranya enak didengar
800,800,coba speaker merk lenyes bang david
801,801,gua punya akg s mantap suaranya cuma bikin penasaran jadinya sama sonos move lol
802,802,baru sempat nonton haha eggel nya langsung habis
803,803,pengen beli kok harga yg di sebutin gk saya temuin mahal bgt hampir x lipatapakah karna di review langsung lompat tu harga
804,804,gan speker bluetoth merk zbok bsterai tahan brp jam ?
805,805, hari kemudian status penjualan di official store untuk eggel fit  statusnya sold out alias habis terjual ️
806,806,spiker robot rb  selalu di hati
807,807,acome a harganya naik drastis
808,808,gmc b ga masuk ya padahal manteb bet sih
809,809,untuk kimiso pasti gk mksimal karna terbuka gk rapat
810,810,komplit  nih  speker di temani kapal api  kapan ya kapal api kirim ke saya kopi nya untuk bekal ngopi di kebun
811,811,"setelah diriview harganya naik semua sia"" ngumpulin duit"
812,812,saya beli jbl go  tpi yg kotak kena harga lebih suaranya bagus ga kaya itu
813,813,link acome a nya beda bentuk dan harganya yg di video ini harga nya rb gak ada  wkwkwk
814,814, keren bisa radio 
815,815,acome a harganya digoreng dipasaran harganya udah gak masuk akal
816,816,coba diffuser dong banggg
817,817,rosting dikit  pake topi dengerin musik bang vidda david % kembaran misterben
818,818,diantara  di riview…belum ada nandingi eggel
819,819,penilaian nggak fair seharusnya barang ditest tidak secara langsung menyentuh meja bisa pakek lipatan kain tebal
820,820,eggel fit  mulai langka dan pda naik ️
821,821,bang daripada itu barang ga kepake mending di dropshipin aja bang ntar gua ikut  ngonten skalian jadi suplaier kan bagus itung itung ngasi kerjaan buat orang kek gua jangan di give away 
822,822,speaker yang ada mic gak fair testnya masa kondisi kebuka gitu namanya speaker butuh chamber buat amplifikasi suara maaf kalau salah
823,823,punya saya jbl charge  ngga pernah ngecewain
824,824,merek  harman cardon yg bagus kak mantaps
825,825,review speaker lenyes s bg 
826,826,ngeliat nyeruput jd pengin ngopi jg
827,827,contoh david  yg outfitnya ttep simpel di setiap kontennyagk kaya anak citayam
828,828,"'' pilihlah sesuai promo "" david"
829,829,sleksi speaker bluetooth 
830,830,info  lagu yang di pake bang david judulnya apaan 
831,831,yg dipake dimenit terakhir merk ap bang
832,832,nah yg ki sound lii yg ku suka
833,833,baru mau cek harga a udh an (
834,834,beginian harus di tes ketahanan nya juga
835,835,bang reveuw produk speaker blootot vyatta ultimo hitz  juga bantu pemasaran nya  
836,836, gilingan penutup pake bossee ya yg lain ku menangis beda kelas  
837,837,coba cari merek muzen kak
838,838,"eggel fit  gara"" ini habis woyy"
839,839,jbl go  harga resmi di angka  ribuan dibawah itu udah pasti kw!! kecuali kalo second parah sih temenlu bg nyari yg kw
840,840,lespeaker bluetooth merek gmc gak ada bang?
841,841,saya punya eggel terra  pembelian  dan di tahun  ini karet tombolnya jadi keras dan hancur
842,842,pake music hardstyle rawstyle auto kickrolls
843,843,speaker aku robot bang  tapi rb  sedep si bang untuk ukuran speaker blutot
844,844,bang cb revisi speaker merk bk series
845,845,tim acome a a hadir dr 
846,846,mantap bang 
847,847,acome a tampilan doang lubang speaker pas di bongkar isinya cuma  hahaha
848,848,pengen dikasih satu bang
849,849,pasti banyak jadi bahan meme
850,850,recommened nih channel 
851,851,bang barangya itu dijual kembali atau diapakan yak 
852,852,punya saya yang blutooth vivan vsdirumah saya
853,853,tuh eggel stela di review lgsg gk ad stock ya dan harga ny gak ad yg  wkwkwk
854,854,konten projector murah bang
855,855,saya beli speaker yg gede itu  rb bang mlh
856,856,kak bahas rekomendasi tws terbaik 
857,857,cobain lagu ini yg tiap hari ku putar jebol gak tuh speaker nih leona lewis  bleeding love (jesse bloch bootleg)
858,858,gue barh beli speaker  acome abarangnya langsung rusak setelah pakai  menit speakernya ngak ngeluarin suara sama sekali
859,859,advance tbt dong penasaran saya wkwk
860,860,jbl go  gak salah tuh under k??
861,861,eggel the best
862,862,yg eggel susah amat cari barangny
863,863,keren spiker ny
864,864,itu yg buat tes pake lagu apa sih bang?
865,865,itu jbl go  kw yg ori rb aku belinya dan ada lisensi yg itu tidak ada
866,866,akhirnya sekian lama ketemu juga cancel nyatakut kehilangan cancel nya mending subscribe
867,867,oke tq bang david next saya mau beli speakrr eggell fit 
868,868,lagu buat ngetest yang acoustic cewe nyayi itu judul nya apaan ya ??
869,869,wah engga ada vtin q yaa padahal mo liat dengan harga kepala  kecil alias dibawah an reviewnya bakal gimana yaa
870,870,bagus acome a atau sakumini y?
871,871,q mau donk kak speakernya
872,872,mungkin yg di maksud bang david brand eagle yg bangkrut itu eagle sepatu bukan eggle speaker
873,873,jbl 
874,874,kalau gua suka havit manusia bass ny
875,875,gila stock auto abis dan harga auto naik capek
876,876,review jbl partybox  bang dan menurutmu jbl apa logitech lbih bgus
877,877,bang coba repyu lenyes scomper sma eggel elit xl
878,878,aku beli speaker yang  ribu itu  tahun lalu  rbu bang
879,879,moment cek eggel fit  udah rb+ ohmagah
880,880,gile ini mah keren bang
881,881,w mau beli speakerjd hrs liat review dlubiar gk slh beli
882,882,yang kisonli ko rada mirip kotak amal ya 
883,883,semenjak di angkat disini kisonli naik harga jadi  wkwkwkwkw
884,884,kak review brand mifa kak
885,885,song yg dipake nyoba sound apaan bang?
886,886,awas bro gula aren bikin candu cukup gw aja yg rasain
887,887,saya punya dirumah merek gmc gak bisa diragukan suaranya
888,888,saya youtuber pemula suka ngeditsaya upload  minggu sekalikonten  vlog saya butuh dukungan dari kalian semua️️
889,889,cobain humbird speaker bang
890,890,judul lagu yang nomer  itu apa ya?yang  i wanna be
891,891,judul lagi yg di pake bg david itu apa ya?
892,892, speaker merk apa?
893,893,harusnya kalok beli jbl itu harus di official store nya langsung mana ada jbl harga segitu siapa tau itu kw si
894,894,di lelang gak bang itu speaker nya  apa buat give away
895,895,bang review proyektor mini dong
896,896,mau cari speaker yg bisa buat mikrofone yg bagus dong
897,897,bang tolong review pma polytron seri  donk sepknya 
898,898,bang coba review webcam under k
899,899,mantap bang
900,900,selamat pagi bo's makasih vidionya mantab di jawa timur seperti blm ada bos
901,901,robot rb manteb batrenya kuat seharian
902,902,penasaran sama lagu yang ditest bang david 
903,903,ngakak pas ada mic nya
904,904,budget jt dong bang
905,905,kok merk lenyes gak ada padahal bagus
906,906,lenovo thinkplus k donk lain kali 
907,907,nyesel telat nonton eggel fit  lgsung abis did shopee pungk ada
908,908,suara trbaru habis minum kopi dri david ssssrrtt = aahhhh ssssrrtt = woahhssssrrtt = ok
909,909,agak kurang kalau gak play safe and sound
910,910,jbl go original  k kw
911,911,epic momen 
912,912,bang review speaker bluetooth lenovo k pro dong
913,913,menit  itu patah jadi basnya gak powerfull btw kalo naek bis umum byk pengamen karokean pake ni spiker btw asli ngeselin suaranya mendingan pengamen kecrek tutup sosro
914,914,ko kalo bisa coba review sonos move lawan hyperboom
915,915,coba spekers bluetooth soaiy bang
916,916,bagi dong bang satu ajja buat play musik pas lagi nongkrong sama tmen²
917,917,beli barang banyak banget bang habis itu di jual lagi ato gimna bang
918,918,acome a nya beda pas buka link tokped nya
919,919,ada yg tau song nya yg di pake buat tes sound david ?
920,920,yg direview positif harganya naik
921,921,tws nya dong bg 
922,922,judul musiclagu yg lu pake untuk tes sound bang
923,923,fix jbl go  positif barang kw  wkwkkw
924,924,hmm baru mau beli eggel fit  eh udah abis stoknya
925,925,di kemana nanti semua barang itu kk
926,926,jbl ori itu bukan nya diatas  bang
927,927,mifa  ama mifa 
928,928,bang eggel fit  baru d review langsung naek skr jd k gila dr k jd k
929,929,judul lagu yg pertama diplay apa ya gan? 
930,930,merk jete kok gak masuk review padahal garsnsi  th om
931,931,acome jam dipakai  bulan dah rusak 
932,932,lenyes  eggel terra  mini
933,933,baru nyadar kl situ pake make kaos mh nasi mabar yuk lor eh blm pny ns ding btw ekspresi mu menjelaskan segala hal  belum sebulan g beli spiker acome itu lor dpt diharga promo rb dpt bonus perdana smartfren pulak dan alesan g beli spiker ini krn slaen spiker g butuh jam digital+alarm (dua alarm) dan bisa utk kaca juga ada radio juga ada suhu juga dan bisa denger musik via memori juga selebih e ga mharap lebih dari kualitas output audio e oia dah bluetooth versi  jd guampsng bgt konek e alihalih jbl seri go g malah beli seri clip clip  tepatnya berburu k berbagai ecom dan dpt edisi spesial varian zap (kuningbiru) dot di harga +rb krn emg brg e dah discontinue beli krn bukan cm merk jbl nya anti air nya tp krn clip  pny jack audio  yg nempel dibelakang body carabineer model segitiga dan bass e punchy dibanding seri clip  atw  inilah alasan g beli clip (jack audio tadi) sayang e getas dibagian penutup port charging dan carabineer (walhasil g lem pake lem korea biar bisa dicantolin k tas atw celana) yah krn emg model lama dan mgkn masuk gudang si seller dah spiker e sama persis keq dari xiaomi lini spiker mifa h deh sama persis g tau ya krn g punya dan koq sama persis ya antara kualitas merk xiaomi dan ecle ini sama pabrikan perakitannya kah?? entahlahbtw ngomongin spiker bt kisaran rb koq logitech x ga masuk lor #gadgetin ?
934,934, crab rave 
935,935,dengerin ini video pake speaker bluetoth sony srsxb
936,936,ada yang tau judul lagu utk test speaker nya?
937,937,lenyes jg lumayan bang
938,938,"bang david review spiker ""harman kardon"""
939,939,kebetulan masih nyari soeker mini suara besar
940,940,judul lagu yg di pke no sma no apa ya??
941,941,tambah terus durasinya bang  jangan remehin hostpot temen saya
942,942,minta linknya yg eggel fit  yg harga rb sampe mampus udah nyari gk ketemu rata harganya  
943,943,tpi yg saya beli online nyampe  yg speaker tdi copot tuhmna ga bisa di cas lagi
944,944,itu musiknya judulnya apa aja bang david?
945,945,knp gak mau beli vivan vs bang harga  bassnya menggeleger
946,946, bergadang  elitesolat  sulit
947,947,banglagu yg diputar tiga lagu itu judulnya apa bang?
948,948,minta review monitor dibawah juta dong!!!!!!!!!!!!!!!!!!!!!!!
949,949,bang ripiuuuu jbl yang ori dong mau beli tapi takut dapat kw
950,950,ini ada bang kalau mau yg nusuk sampai ke tulang  jbl inch wat
951,951,yg di beli jbl kw itu wkwkwk
952,952,bang sekarang coba borong headset yang kabel
953,953,robot rb  ok  thanks bang
954,954,bang david baju ny beli dimana tuh ? 
955,955,what do u expect from spiker di bawah ribuan ya? ya gitu lah
956,956,acome a begitu di review langsung ilang di tokopedianya
957,957, rapetin bang speaker nya biar suaranya lebih enak
958,958,lgsg di bandingin sama dewa di akhir wkwkwk
959,959,ane punya eggel elite dan eggel elite 
960,960,lagu yanag dipake apa bang buat testnya
961,961,punyaku inbex wktu itu beli cuma k aja
962,962,jbl go nya kw  harga resmi aja dulu an skrg  an
963,963,kyk endorse acome 
964,964,ah sial gegara pidio ini jdincepet abis lagi  eggel bahkan di toko resminya kosong udah
965,965,apalah dayaku speaker kan doang wkwkwk
966,966, gua kira kotak amal bang 
967,967,masih pake sekumini  sampe skrng
968,968,bangg david bahas pb dong yg awet dan lama
969,969,eggel fit toko oren dan toko ijo soldout semua
970,970,sy pling sk ma yg merk acome a tuh
971,971,yak eggel fit  udah diatas 
972,972,spektum analizernya mana?
973,973,bang rekomendasi online shop buat beli ps dan tv nya
974,974,yang paling recomen yang mana bang
975,975,gara² kau bang itu acome rb di toko oren jdi  barangny juga kosong 
976,976,bagi dong bang satu buat saya
977,977,rekomendasi yg harganya  sampai  juta bang
978,978,omong omong acome a dan rb  tws nya kadang bisa konek walaupun bede merek
979,979,headphone bluetooth bang
980,980,coba review spk  bluetoth visio bs bang
981,981,review nya lucu sumpah hahaha
982,982,info dong mending eggel fit  atau acome a bingung mau beli yang mana
983,983,kirain ada vivan vs nya huhu
984,984,headset bang coba merek rocket
985,985,mau beli yang eggel tapi habis anjir
986,986,bangg  review onyx studio apa aja deh yang penting onyx studio
987,987,cek sond nya pake dj lah bang
988,988,bang coba review laptop  asli saya belum paham sama  merk² laptop² yg bagus
989,989,mantap bang   et
990,990, yg skrg di jadiin sound
991,991,bang kok gak coba lagu dangdut 
992,992,review spiker jete bang
993,993,btw tu yg mitsuyama ane juga punya dpt hrga rb anjir udah ongkir
994,994,review speaker bose bang
995,995,team spiker kaleng
996,996,bang tes tws jabra  dong
997,997,cbain eggel bbrp type dan acome bbrp type bang
998,998,eggel dong kelass harga pass 
999,999,itu pake lagu apa yaa ngetesnya?
1000,1000,bang bikin gini versi smartwatch dongg 
1001,1001,ultimate ears wonderboom dong bang
1002,1002,jbl go terbaik sih
1003,1003,ada yang pernah pake vivan vs gak?dan suaranya gimana?
1004,1004,lenyes bang harga rts kualitas yahoot
1005,1005,acome di bacanya akomo yapantesan saja suara ny begituternyata jbl go kwdan harga nya juga lawakkalo ori mana ada harga segitu
1006,1006,coba merk lenyes bgdijamin dah
1007,1007,yakin itu gula aren asli?
1008,1008,aku cuma mau ngasih tauklospeaker robot  lebih bersih bass nampolasli)))
1009,1009,review eggel terra + donk
1010,1010,bang ngomong² itu jbl nya kw gua udah cek ke toko nya kalo yang % ori harga nya  san
1011,1011,sayang lenovo thinkplus gak masuk
1012,1012,untuk speakers ini nggak di lego bang
1013,1013,jbl go nya kw ituuuu
1014,1014,wah ada jual gorengan nich 
1015,1015,bang coba review sound jawa timur
1016,1016,kak kevin boleh minta nama lagu yang di puterin gak
1017,1017,sayang ga ada wonderboom
1018,1018,bang kirim  yang ada mic nya buat ngajar belajar
1019,1019,acome bang murah tp gak murah an suaranya
1020,1020,funfact gelasnya gada kopi
1021,1021, yang kalian caricari
1022,1022,merk music c bassnya nendang sayang gak ikut di review
1023,1023,bang yg jbl kayanya kw deh
1024,1024,nunggu acome rgb dijual
1025,1025,bang ganti review bluetooth tws buat gaming
1026,1026,yg spiker kimiso itu untuk acara wkwk
1027,1027,bang klo udh di reviuw spkerny di kmnain klo gk ke pke gua mau  
1028,1028,ekspresi salah tebak yg bikin ngakak 
1029,1029,review web cam ribuan dong
1030,1030,harga acomea di toped lsg jadi k+++ kakawkawkaw
1031,1031,yg mahalan dong bg
1032,1032,bang  review alat pengusir nyamuk donk  please butuh banget tx
1033,1033,jujur bat bang 
1034,1034,review speaker aktif bang
1035,1035,tetep blm bisa beralih dg anker soundcore 
1036,1036,keseringan daya tahan baterai itu hoaxpengalaman beli bluetooth speaker beda merek daya tahan baterai beda jauh sma spek
1037,1037,acome atgl stok semua online habis
1038,1038, yang jadi sound viral cuyy
1039,1039,setelah d tes boleh dong bang dpt give away speaker
1040,1040,review power bank
1041,1041,bg saran dri sy kalo ngedit jgn kecepetan ganti footage nya pusing cuy
1042,1042,gmc c ak make tapi ga diriviuw bagus loh
1043,1043,speaker advance kog gak ada bang???
1044,1044,bang cobain juga marshall emberton
1045,1045,coba kalo ada ewa a 
1046,1046,itu lagu yang kedua judulnya apa?
1047,1047,lagi bang unboxing musik box lagi
1048,1048, awal mula sound tiktok
1049,1049,soundbar donk bro
1050,1050,jbl go  bang
1051,1051,lagu yg dipake apa aja bang
1052,1052,tes fleco +mic bang
1053,1053, “ehh ehh” 
1054,1054,keknya speaker yang jbl kw dah itu
1055,1055, gue beli robot rb sebulan rusakgak ada suara keluar
1056,1056,spiker clakson 
1057,1057,jbl nya kw ga sih itu sekarang harganya cuma rb
1058,1058,judul lagu buat test musicnya bang
1059,1059,lagu yg track ke  judulnya apa yah
1060,1060,mantap bg
1061,1061,bluetooth advance bro
1062,1062,sialan stoknya abis yang acome fix di timbun sih
1063,1063, thanks me later 
1064,1064,wonderbom bang bli bagus suara nya recomend
1065,1065,gentian tws murah yang recomend dong
1066,1066,yang jbl go  yang kw bukan itu?
1067,1067,jbl kw itu maah
1068,1068,bang bahas huawei p pocket please
1069,1069,"dah ada gaes ambil keburu habis!! wkwklink shopee  httpsshopeecoidabcilink tokped  httpswwwtokopediacomacomeindoneacomespeakerbluetoothtwswipxwaterproofrgbgaransiaa"
1070,1070,siang bang sy mau beli charge nya sy punya jbl go
1071,1071,jbl extreme yang the best
1072,1072,kok pas  bg david bilang eh ehh nya mirip kayak sound tiktok
1073,1073,ini yg kalian caridavid gadgetin hahaha
1074,1074,bang review tws lagi buat 
1075,1075,musiknya apa aja koh enak enak hehe
1076,1076,ada lg merk rinrei dan jete dan olike bang
1077,1077,bang david recomenin barang*stok barang yang direkomenin adios
1078,1078,tribit stormbox micro  bang
1079,1079,bikin budget k la bang
1080,1080,salfok sama lampu hitam diblakang belinya dimana
1081,1081,coba yang marshal bang
1082,1082,"pacarku manggil aku ""simbada"" karena aku suaranya lantang "
1083,1083,jblnya kw ka yg ori min 
1084,1084,bose gak ngotak sih 
1085,1085,bang tentuinn powerbank
1086,1086,nama sound nya apa ini yg dari ncs bukan
1087,1087,bang revieu speker harga rb ke bawah
1088,1088,soal nya saya suka bangeet ama lagu nya
1089,1089,bang elu ganteng banget klo jenggotan gak boong gw  style bgitu aja biar gk bosen liatnya
1090,1090,vivan eggle oontz
1091,1091,di root tambah op
1092,1092,acome rusak rusak auto naikin harga
1093,1093,bang apa judul lagu yang di pake coba
1094,1094, yg dicari editor sound jedag jedug tik tok wkwkw
1095,1095,stlh unboxing bagi ke kita bng bagi rejeki
1096,1096,yang saya tunggutunggu
1097,1097,nan
1098,1098,nama lagu unruk ngetes  bas nya apa ya????
1099,1099,review lenyes  s om
1100,1100,buat aku  dong
1101,1101,robot bagus bunyinya
1102,1102,jbl k auto kw bang
1103,1103,kirimlahh  buat saya  sub dr awal nich gw
1104,1104, ooh sound ini yang lagi viral
1105,1105,bang coba riview samsung amoled
1106,1106,jgn lupa kopi hitam nya bang
1107,1107,kenapa kaga ada anker soundcore
1108,1108,gw kesini gegara tiktok 
1109,1109,speaker bagusnya tuu lenyess bg
1110,1110,bang david  cobain speaker sanag
1111,1111,nama sound ya digunakan apa cuk
1112,1112, jadi sound di tiktok
1113,1113,harganya dah pada naik anjir
1114,1114,judul lagu yang terakhir apa?
1115,1115,bang coba camera dong
1116,1116,penasaran sama lagu pertama yang jedag jedug judulnya apa
1117,1117,anjai barang langsung mahal dan langka
1118,1118,"pernah liat pengamen"" bawa tu bang"
1119,1119,bang… judul lagunya apa aja bang??
1120,1120,bahan meme 
1121,1121,akhirnya jossssss
1122,1122,gw yg nontonnya sampe finish be like arrrrgh
1123,1123, yang best
1124,1124,mau beli palah udah pada abis yg acome a atau eggel fit 
1125,1125,acome a dong
1126,1126,bang coba riviu speker blutud lanyes
1127,1127,bang rivew lenyes s vs zealot s?tolong bang?
1128,1128,aku cek acome langsung k semua di tokped
1129,1129,kalo abang nonton karnaval di jatim daerah malang dada abang pasti sesak
1130,1130,bentarnyeduh kopi dulu
1131,1131,mantap
1132,1132,mantap
1133,1133,msih betah di vivan s
1134,1134,saya pake harman kardon onyx dong bro
1135,1135,pengguna éggel ngacung️
1136,1136, judul nya apa ya?
1137,1137,ngetesnya pakai musik dj slow bas  shrusnya wkwkwk
1138,1138,mau bos spekernya
1139,1139,bang bahas webcam bang
1140,1140,acome a mana nih wkwkwk
1141,1141, wkwkw yang lagunya di ganti ama dj
1142,1142, buat yg nyari 
1143,1143,acome lahh
1144,1144,soundcore belum nyobain dia
1145,1145,yg ketiga lagunya grand lord  master chef
1146,1146,kopi gula aren tp gambarnya tebu jadiny gula tebu
1147,1147,keren
1148,1148,acome a langsung naik  % di market placetadinya mau beli  secara reviewnya blm sebulan skip dulu ah
1149,1149,saran konten selanjutnya tws gaming bang
1150,1150, robot rb sampah harga  ribuan
1151,1151,gara lu eggle fit  naik bang wkwkwkw
1152,1152,kesini gegara tiktok
1153,1153,btw yg tau lagu lagunya kasih tau dong
1154,1154,review kamera jadul bang
1155,1155,sekalian aja luh review motor matic vid
1156,1156,judul backsound nya apa ada yang tau ga?
1157,1157,mifa si terbaik
1158,1158,bang kisonli dong kususnya qs qs
1159,1159,assalamualaikumhalo bang penonton setia nihh 
1160,1160,adu soundbar dong bang
1161,1161,"bisa d spil judul lagu""ny bang"
1162,1162,ok smoga tambah sukses bos ku
1163,1163,bang judul lagu nya apa kasi tau dong
1164,1164,fm pake kabel aux bg bisanya
1165,1165,bang yg lenyes ko gak ada ??
1166,1166,judul lagunya apa bang ?
1167,1167,bang mau speakernya bang
1168,1168, sound effect
1169,1169,jbl (jebol beli lagi)
1170,1170, saya cek hrganya ko di atas an yaa
1171,1171,review speaker sambil makan lemper#bukanmain
1172,1172, eh eh yang kalian cari wkwk
1173,1173,yang jbl palsu kah?
1174,1174,acome menguasai
1175,1175,love polytron
1176,1176, kyknya jbl kw di official jbl xxxx
1177,1177,ulas smartwatch bang 
1178,1178,david mantaf
1179,1179, yg di caricari
1180,1180,judul lagu nya apa bang
1181,1181,lenyes lupa masuk keranjang ni bang 
1182,1182,riview jbl
1183,1183,judul lagunya apa bang
1184,1184,ada yg tau judul lagunya kah?
1185,1185,saking banyak duitnya 
1186,1186, buat yg nyari eh eh doang
1187,1187,mentahan meme
1188,1188,bang bagi bagi speaker blutut bang satu
1189,1189,kok ga pake lagu dangdut bg?
1190,1190,boleh lach bagi  
1191,1191,spill judul lagunya bg
1192,1192,xiaomi mifa knpa ga ada bang
1193,1193,bisa ga sih ga ngebantingbanting barang pid 
1194,1194,robot rb enjoyer
1195,1195,nawar kali si iqbal hehehe
1196,1196,thanks
1197,1197,bagi dong mas david
1198,1198,jbl extrem 
1199,1199,judul lagunya apa smua sih? gagal fokus sama semua lagu yang di putar pls spill judulnya
1200,1200,konklusi 
1201,1201,dpt acome di hrg  whehe
1202,1202,bang abang beli barang ini itu review barang ini itu selanjutnya terus barang nya di kemanain bang 
1203,1203,mungkin jblnya kw itu
1204,1204,"""paling yang sebel kucing doang"""
1205,1205, oalahh dari sini meme kalo cowo nyanyi wkwkwkk
1206,1206,pit review intercom pit
1207,1207, inih dia nihyang viral di tim tok
1208,1208,bagi satu bang
1209,1209,jbl mantap
1210,1210,nonton di p
1211,1211,harus nya nilai speaker itu ivan gunawan
1212,1212,beli inbex bg bagus
1213,1213,yang bagus mana mz
1214,1214,jbl kw itu
1215,1215,weh infoin musik nya dong
1216,1216, wat
1217,1217,jbl gonya kw tuh bang
1218,1218,tidak ada merk yoyo ya
1219,1219,lenyes gk ada njir asli kenceng sih kalo menurut gw
1220,1220, mah middle
1221,1221, 
1222,1222,mifa bang mantap
1223,1223,judul lagu?
1224,1224,liburan ko mancing biar kaga gabutt
1225,1225,pov lu cari ini 
1226,1226,bang coba gmc
1227,1227,coba horman bos
1228,1228,ada yg tau musik yg buat ngetes bass itu musik apa?
1229,1229,mksh ikbal
1230,1230, terkenal di tiktok 
1231,1231,yang kesini gara meme????
1232,1232,menit  itu apa an bg?
1233,1233,anker soundcore?
1234,1234,teckyo e 
1235,1235, yg kalian cari
1236,1236,njir kisonli sdh kumasukan keranjang di toped langsung habis 
1237,1237,bang judul lagunya apa wkwkwkwkwk
1238,1238,jbl ya di link banyak kw nya
1239,1239,love
1240,1240, 
1241,1241, yang di cari
1242,1242,booooh   ini nih review yg ditunggu
1243,1243,jbl kalo harganya  itu sih kw
1244,1244, tuh yang di cari di tik tok
1245,1245,oo ini mentahannya yang viral di tiktok di menit ke 
1246,1246,yang direkomendasikan langsung goib
1247,1247, tiktok viral
1248,1248,buat aku spikernta satu xixi
1249,1249,info lagu nya dong  yg jdag jdug
1250,1250,habisin full
1251,1251, meme uploader 
1252,1252, sound yg lagi viral eh eh
1253,1253,speaker karoke gue tuh
1254,1254,nan
1255,1255,sukrepnyajtwihhhhhh
1256,1256,bang gula aren kok gambar tebu
1257,1257,mana yang lebih bagus
1258,1258,borong lagi bang
1259,1259,bang kapan  give way  nya
1260,1260,subscibernya kejar kejaran sama kak @nessi judge
1261,1261, winner contest
1262,1262,klo mubajir kasih k'sy bng
1263,1263,mantap sushi jawa
1264,1264,bang david kalau gabut seperti ini kalau kalian gimana?
1265,1265, yang viral di tiktok
1266,1266,merk lenyes ga ada itu
1267,1267,assalamualaikum bang review lenyes s  w  minta maaf saya bang suruh abang
1268,1268,tp tololx eggel fit itu tdk lengkap tdk ada slot memori andai ada kita beli ini tdk ada jd kita noway speaker tdk praktismsih harus bawa hp
1269,1269,minta bang satu jangan di buang
1270,1270,kak aku mau sepiker nya dong
1271,1271,gmc gk masuk bang?
1272,1272,nyimak bang
1273,1273,"yang kesini gara"" tiktok bisa liat di menit  gausa bilang makasih cukup like"
1274,1274,banyak yg review jbl nya itu kw
1275,1275,borong wifi
1276,1276,bang kenapa si iklannya banyak bet lama lagi
1277,1277, cara baru mengusir nyamuk
1278,1278,link a keliru
1279,1279, bahan meme
1280,1280, sound eh eh rame di tiktok bg wkwk
1281,1281,salfok sama bagian gigi abangnya yang berlubang hitam itu pas ketawa kelihatan banget bang udah kaya ya udh byk uangnya dari youtube kok gak kedokter gigi buat nmbal atau apa gitu wkwkwkw
1282,1282,keinget kepiting joget
1283,1283,gara gara bang david yg recomended jadi hilang di pasaran alias stok habis  ! sedih kali
1284,1284,serba salah ama si sapit 
1285,1285, njir bisa gerak
1286,1286,gw yang pakek merek #supreme  rb nibos senggol dong 
1287,1287,gw yang pakek merek #supreme  rb nibos senggol dong 
